GPOR,Gulfport Energy Corporation,GPOR
NMTC,NeuroOne Medical Technologies C,NMTC
BKYI,"BIO-key International, Inc.",BKYI
SOFO,"Sonic Foundry, Inc.",SOFO
HOTH,"Hoth Therapeutics, Inc.",HOTH
IPWR,Ideal Power Inc.,IPWR
INM,InMed Pharmaceuticals Inc.,INM
KIQ,Kelso Technologies Inc,KIQ
COHN,Cohen & Company Inc.,COHN
VTNR,"Vertex Energy, Inc",VTNR
IRIX,IRIDEX Corporation,IRIX
KSPN,Kaspien Holdings Inc.,KSPN
ELYS,"Elys Game Technology, Corp.",ELYS
OMQS,OMNIQ Corp.,OMQS
WISA,"WiSA Technologies, Inc.",WISA
GRIL,"Muscle Maker, Inc",GRIL
ACST,"Acasti Pharma, Inc.",ACST
PMD,Psychemedics Corporation,PMD
DLPN,"Dolphin Entertainment, Inc.",DLPN
MTP,Midatech Pharma PLC,MTP
RWLK,ReWalk Robotics Ltd.,RWLK
CHCI,"Comstock Holding Companies, Inc",CHCI
ITRM,Iterum Therapeutics plc,ITRM
ESEA,Euroseas Ltd.,ESEA
NCTY,The9 Limited - American Deposit,NCTY
MTC,"MMTec, Inc.",MTC
RMCF,Rocky Mountain Chocolate Factor,RMCF
NDP,Tortoise Energy Independence Fu,NDP
IHT,InnSuites Hospitality Trust Sha,IHT
OBLG,Oblong Inc.,OBLG
TAOP,Taoping Inc.,TAOP
JVA,"Coffee Holding Co., Inc.",JVA
GVP,"GSE Systems, Inc.",GVP
RBCN,"Rubicon Technology, Inc.",RBCN
YTEN,"Yield10 Bioscience, Inc.",YTEN
KBNT,"Kubient, Inc.",KBNT
SIF,"SIFCO Industries, Inc.",SIF
AEZS,Aeterna Zentaris Inc.,AEZS
CVR,Chicago Rivet & Machine Co.,CVR
OCC,Optical Cable Corporation,OCC
PBTS,"Powerbridge Technologies Co., L",PBTS
SMIT,"Schmitt Industries, Inc.",SMIT
PLAG,Planet Green Holdings Corp.,PLAG
MFH,Mercurity Fintech Holding Inc.,MFH
BNSO,Bonso Electronics International,BNSO
BBIG,"Vinco Ventures, Inc.",BBIG
HTGM,"HTG Molecular Diagnostics, Inc.",HTGM
DBS,Invesco DB Silver Fund,DBS
DTST,Data Storage Corporation,DTST
PVL,Permianville Royalty Trust Trus,PVL
AHPI,"Allied Healthcare Products, Inc",AHPI
CTRM,Castor Maritime Inc.,CTRM
NDRA,ENDRA Life Sciences Inc.,NDRA
ELTK,Eltek Ltd.,ELTK
LIVE,Live Ventures Incorporated,LIVE
CARV,"Carver Bancorp, Inc.",CARV
THMO,"ThermoGenesis Holdings, Inc.",THMO
CETX,Cemtrex Inc.,CETX
CEI,"Camber Energy, Inc.",CEI
XELB,"Xcel Brands, Inc",XELB
MOXC,Moxian (BVI) Inc,MOXC
DXLG,"Destination XL Group, Inc.",DXLG
ALPP,"Alpine 4 Holdings, Inc.",ALPP
EYES,"Second Sight Medical Products, ",EYES
BSQR,BSQUARE Corporation,BSQR
SYTA,"Siyata Mobile, Inc.",SYTA
WAFU,Wah Fu Education Group Limited,WAFU
HSTO,Histogen Inc.,HSTO
SFET,Safe-T Group Ltd.,SFET
ENTX,Entera Bio Ltd.,ENTX
ICD,"Independence Contract Drilling,",ICD
HSDT,"Helius Medical Technologies, In",HSDT
BIMI,BIMI International Medical Inc.,BIMI
NVCN,Neovasc Inc.,NVCN
CLSN,Celsion Corporation,CLSN
PXS,Pyxis Tankers Inc.,PXS
FFHL,"Fuwei Films (Holdings) Co., Ltd",FFHL
GHSI,"Guardion Health Sciences, Inc.",GHSI
MDIA,Mediaco Holding Inc.,MDIA
AIKI,AIkido Pharma Inc.,AIKI
WHLM,"Wilhelmina International, Inc.",WHLM
CPHI,"China Pharma Holdings, Inc.",CPHI
SGRP,"SPAR Group, Inc.",SGRP
SVT,"Servotronics, Inc.",SVT
MDGS,Medigus Ltd.,MDGS
SCKT,"Socket Mobile, Inc.",SCKT
YVR,Liquid Media Group Ltd.,YVR
JOB,GEE Group Inc.,JOB
MRIN,Marin Software Incorporated,MRIN
ITP,"IT Tech Packaging, Inc.",ITP
CKX,"CKX Lands, Inc.",CKX
AEMD,"Aethlon Medical, Inc.",AEMD
VRME,"VerifyMe, Inc.",VRME
BLCM,"Bellicum Pharmaceuticals, Inc.",BLCM
LTBR,Lightbridge Corporation,LTBR
FAMI,"Farmmi, Inc. Ordinary Shares",FAMI
GTIM,Good Times Restaurants Inc.,GTIM
RMED,"Ra Medical Systems, Inc.",RMED
CYCC,"Cyclacel Pharmaceuticals, Inc.",CYCC
CGA,"China Green Agriculture, Inc.",CGA
MSN,Emerson Radio Corporation,MSN
MOBQ,"Mobiquity Technologies, Inc.",MOBQ
QUBT,Quantum Computing Inc.,QUBT
EFOI,"Energy Focus, Inc.",EFOI
AINC,Ashford Inc. (Holding Company),AINC
TAIT,Taitron Components Incorporated,TAIT
SXTC,"China SXT Pharmaceuticals, Inc.",SXTC
FORD,"Forward Industries, Inc.",FORD
MXE,"Mexico Equity and Income Fund, ",MXE
RCMT,"RCM Technologies, Inc.",RCMT
INVO,"INVO BioScience, Inc.",INVO
IMTE,Integrated Media Technology Lim,IMTE
ATOS,"Atossa Therapeutics, Inc.",ATOS
EAST,"Eastside Distilling, Inc.",EAST
RCAT,"Red Cat Holdings, Inc.",RCAT
PFIN,"P & F Industries, Inc.",PFIN
HIHO,Highway Holdings Limited,HIHO
DUOT,"Duos Technologies Group, Inc.",DUOT
CYAN,Cyanotech Corporation,CYAN
JAGX,"Jaguar Health, Inc.",JAGX
KOSS,Koss Corporation,KOSS
EQS,"Equus Total Return, Inc.",EQS
RAVE,"Rave Restaurant Group, Inc.",RAVE
BPTH,"Bio-Path Holdings, Inc.",BPTH
IPDN,"Professional Diversity Network,",IPDN
CTEK,"CynergisTek, Inc.",CTEK
PMCB,"PharmaCyte  Biotech, Inc.",PMCB
TRT,Trio-Tech International,TRT
SGMA,"SigmaTron International, Inc.",SGMA
CHEK,Check-Cap Ltd.,CHEK
SLRX,"Salarius Pharmaceuticals, Inc.",SLRX
GLBS,Globus Maritime Limited,GLBS
GTBP,"GT Biopharma, Inc.",GTBP
RETO,"ReTo Eco-Solutions, Inc.",RETO
BGI,Birks Group Inc.,BGI
SURG,"SurgePays, Inc.",SURG
ANTE,AirNet Technology Inc.,ANTE
SNOA,"Sonoma Pharmaceuticals, Inc.",SNOA
TSRI,"TSR, Inc.",TSRI
ELSE,"Electro-Sensors, Inc.",ELSE
SSNT,"SilverSun Technologies, Inc.",SSNT
NSPR,InspireMD Inc.,NSPR
SPCB,"SuperCom, Ltd.",SPCB
ESOA,Energy Services of America Corp,ESOA
TENX,"Tenax Therapeutics, Inc.",TENX
BNTC,Benitec Biopharma Inc.,BNTC
IMAC,"IMAC Holdings, Inc.",IMAC
PHIO,Phio Pharmaceuticals Corp.,PHIO
LEDS,SemiLEDS Corporation,LEDS
SNMP,Evolve Transition Infrastructur,SNMP
NVIV,InVivo Therapeutics Holdings Co,NVIV
CREG,Smart Powerr Corp.,CREG
POAI,Predictive Oncology Inc.,POAI
ADRU,Invesco BLDRS Europe Select,ADRU
NVFY,"Nova Lifestyle, Inc",NVFY
XTLB,XTL Biopharmaceuticals Ltd.,XTLB
NSYS,Nortech Systems Incorporated,NSYS
EDRY,EuroDry Ltd.,EDRY
TKAT,"Takung Art Co., Ltd.",TKAT
SDPI,"Superior Drilling Products, Inc",SDPI
TMBR,"Timber Pharmaceuticals, Inc.",TMBR
MXC,Mexco Energy Corporation,MXC
ISIG,"Insignia Systems, Inc.",ISIG
AMS,American Shared Hospital Servic,AMS
VIVE,"Viveve Medical, Inc.",VIVE
PTIX,"Protagenic Therapeutics, Inc.",PTIX
ARTW,"Art's-Way Manufacturing Co., In",ARTW
BOSC,B.O.S. Better Online Solutions,BOSC
HUSA,Houston American Energy Corpora,HUSA
GOVX,"GeoVax Labs, Inc.",GOVX
ANY,Sphere 3D Corp.,ANY
PSTV,"PLUS THERAPEUTICS, Inc.",PSTV
WORX,SCWorx Corp.,WORX
ENSV,Enservco Corporation,ENSV
MDRR,"Medalist Diversified REIT, Inc.",MDRR
INNO,Harbor ETF Trust Harbor Disrupt,INNO
BDR,"Blonder Tongue Laboratories, In",BDR
USEG,U.S. Energy Corp.,USEG
CREX,"Creative Realities, Inc.",CREX
CTIB,Yunhong CTI Ltd.,CTIB
STAF,"Staffing 360 Solutions, Inc.",STAF
OXBR,Oxbridge Re Holdings Limited,OXBR
CLWT,Euro Tech Holdings Company Limi,CLWT
RCG,153389,RCG
OPHC,"OptimumBank Holdings, Inc.",OPHC
BLIN,"Bridgeline Digital, Inc.",BLIN
DYNT,Dynatronics Corporation,DYNT
GBR,"New Concept Energy, Inc",GBR
ARTL,"Artelo Biosciences, Inc.",ARTL
LMFA,"LM Funding America, Inc.",LMFA
MTR,Mesa Royalty Trust,MTR
AWX,Avalon Holdings Corporation,AWX
SSY,"SunLink Health Systems, Inc.",SSY
RCRT,"Recruiter.com Group, Inc.",RCRT
BRN,"Barnwell Industries, Inc.",BRN
RCON,"Recon Technology, Ltd.",RCON
JAN,JanOne Inc.,JAN
MYSZ,"My Size, Inc.",MYSZ
WKSP,"Worksport, Ltd.",WKSP
SYN,"Synthetic Biologics, Inc.",SYN
UUU,"Universal Security Instruments,",UUU
NURO,"NeuroMetrix, Inc.",NURO
MARPS,3273,MARPS
EFSH,1847 Holdings LLC,EFSH
AEHL,Antelope Enterprise Holdings Li,AEHL
NAOV,"NanoVibronix, Inc.",NAOV
SNES,"SenesTech, Inc.",SNES
XBIO,"Xenetic Biosciences, Inc.",XBIO
AMPG,"Amplitech Group, Inc.",AMPG
BTCS,BTCS Inc.,BTCS
AREB,"American Rebel Holdings, Inc.",AREB
SBFM,Sunshine Biopharma Inc.,SBFM
INNV,InnovAge Holding Corp.,INNV
RHE,"Regional Health Properties, Inc",RHE
AIVI,WisdomTree International AI Enh,AIVI
CELZ,Creative Medical Technology Hol,CELZ
OZON,Ozon Holdings PLC,OZON
VIVK,"Vivakor, Inc.",VIVK
DPSI,"DecisionPoint Systems, Inc.",DPSI
MRVI,"Maravai LifeSciences Holdings, ",MRVI
MP,MP Materials Corp.,MP
NDMO,,NDMO
NGMS,NeoGames S.A.,NGMS
NEOV,NeoVolta Inc.,NEOV
NHICU,NewHold Investment Corp. II,NHICU
NOAC,Natural Order Acquisition Corp.,NOAC
NMCO,,NMCO
NMMCU,North Mountain Merger Corp.,NMMCU
LUXAU,Lux Health Tech Acquisition Cor,LUXAU
LMACA,Liberty Media Acquisition Corpo,LMACA
LNFA,L&F Acquisition Corp.,LNFA
MDVL,"MedAvail Holdings, Inc.",MDVL
MDLX,Medley LLC 6.875% Senior Notes ,MDLX
MITQ,"Moving iMage Technologies, Inc.",MITQ
ML,MoneyLion Inc.,ML
HKIT,HiTek Global Inc.,HKIT
HYFM,"Hydrofarm Holdings Group, Inc.",HYFM
HYGO,Hygo Energy Transition Ltd.,HYGO
HZON,Horizon Acquisition Corporation,HZON
HTOO,Fusion Fuel Green PLC,HTOO
HUDI,"Huadi International Group Co., ",HUDI
HTIA,"Healthcare Trust, Inc. - 7.375%",HTIA
IPOD,Social Capital Hedosophia Holdi,IPOD
IPOF,Social Capital Hedosophia Holdi,IPOF
IDBA,IDEX Biometrics ASA,IDBA
IDIV,U.S. Equity Cumulative Dividend,IDIV
IGACU,IG Acquisition Corp.,IGACU
IIII,INSU Acquisition Corp. III,IIII
IMPX,AEA-Bridges Impact Corp.,IMPX
INAB,"IN8bio, Inc.",INAB
ILAG,Intelligent Living Application ,ILAG
IKT,"Inhibikase Therapeutics, Inc.",IKT
KTEC,KraneShares Hang Seng TECH Inde,KTEC
KINZ,KINS Technology Group Inc.,KINZ
KNTE,Kinnate Biopharma Inc.,KNTE
LFTRU,Lefteris Acquisition Corp.,LFTRU
JZXN,"Jiuzi Holdings, Inc.",JZXN
JYAC,Jiya Acquisition Corp.,JYAC
JCICU,Jack Creek Investment Corp.,JCICU
JAQCU,Jupiter Acquisition Corporation,JAQCU
ITACU,"Industrial Tech Acquisitions, I",ITACU
SRSAU,Sarissa Capital Acquisition Cor,SRSAU
STWOU,ACON S2 Acquisition Corp.,STWOU
SIVR,abrdn Physical Silver Shares ET,SIVR
SHACU,SCP & CO Healthcare Acquisition,SHACU
RGC,Regencell Bioscience Holdings L,RGC
SGOL,abrdn Physical Gold Shares ETF,SGOL
SHC,Sotera Health Company,SHC
SGTX,"Sigilon Therapeutics, Inc.",SGTX
SDHY,,SDHY
SEER,"Seer, Inc.",SEER
SBTX,"Silverback Therapeutics, Inc.",SBTX
PPLT,abrdn Physical Platinum Shares ,PPLT
PRFX,PainReform Ltd.,PRFX
PHIC,Population Health Investment Co,PHIC
PIPP,Pine Island Acquisition Corp.,PIPP
PLTM,GraniteShares Platinum Shares E,PLTM
QLI,Qilian International Holding Gr,QLI
PXMD,"PaxMedica, Inc. Common Stock",PXMD
PUBM,"PubMatic, Inc.",PUBM
PTPI,"Petros Pharmaceuticals, Inc.",PTPI
PTICU,PropTech Investment Corporation,PTICU
PTA,240905,PTA
RBLX,Roblox Corporation,RBLX
RCHGU,Recharge Acquisition Corp.,RCHGU
ONL,Orion Office REIT Inc.,ONL
PCPC,Periphas Capital Partnering Cor,PCPC
PALL,abrdn Physical Palladium Shares,PALL
PAY,"Paymentus Holdings, Inc.",PAY
OUNZ,VanEck Merk Gold Trust,OUNZ
DASH,"DoorDash, Inc.",DASH
DBV,Invesco DB G10 Currency Harvest,DBV
DDI,"DoubleDown Interactive Co., Ltd",DDI
DNO,United States Short Oil Fund,DNO
CTAQU,Carney Technology Acquisition C,CTAQU
EOSE,"Eos Energy Enterprises, Inc.",EOSE
ERESU,East Resources Acquisition Comp,ERESU
ETACU,E.Merge Technology Acquisition ,ETACU
ETI-P,Entergy Texas Inc 5.375% Series,ETI-P
EUCRU,Eucrates Biomedical Acquisition,EUCRU
EZGO,EZGO Technologies Ltd.,EZGO
EDR,"Endeavor Group Holdings, Inc.",EDR
EIC,Eagle Point Income Company Inc.,EIC
EJH,E-Home Household Service Holdin,EJH
DSACU,Duddell Street Acquisition Corp,DSACU
DTLA-P,Brookfield DTLA Inc. 7.625% Ser,DTLA-P
DWIN-UN,Delwinds Insurance Acquisition ,DWIN-UN
DUNEU,Dune Acquisition Corporation,DUNEU
FOA,Finance of America Companies In,FOA
FDMT,"4D Molecular Therapeutics, Inc.",FDMT
FRGT,"Freight Technologies, Inc.",FRGT
GBNY,"Generations Bancorp NY, Inc.",GBNY
GCACU,Growth Capital Acquisition Corp,GCACU
GCC,WisdomTree EnhancedContinuous C,GCC
GCMG,GCM Grosvenor Inc.,GCMG
FXC,Invesco CurrencyShares Canadian,FXC
FXA,Invesco CurrencyShares Australi,FXA
FXB,Invesco CurrencyShares British ,FXB
FXF,Invesco CurrencyShares Swiss Fr,FXF
HAAC,Health Assurance Acquisition Co,HAAC
HIGA,H.I.G. Acquisition Corp.,HIGA
HDLS,WisdomTree International Hedged,HDLS
HCOM,Hartford Schroders Commodity St,HCOM
HCARU,Healthcare Services Acquisition,HCARU
GLTR,abrdn Physical Precious Metals ,GLTR
GLSPU,Global SPAC Partners Co.,GLSPU
GLDM,SPDR Gold MiniShares Trust,GLDM
GIPR,Generation Income Properties In,GIPR
GMVD,G Medical Innovations Holdings ,GMVD
CCV,Churchill Capital Corp V,CCV
CERT,"Certara, Inc.",CERT
CHPMU,CHP Merger Corp.,CHPMU
CNXC,Concentrix Corporation,CNXC
CONXU,CONX Corp.,CONXU
CND,Concord Acquisition Corp.,CND
CNEY,CN Energy Group Inc.,CNEY
CLVR,Clever Leaves Holdings Inc.,CLVR
CLNN,Clene Inc.,CLNN
CIVI,"Civitas Resources, Inc.",CIVI
BNO,"United States Brent Oil Fund, L",BNO
BOAC,Bluescape Opportunities Acquisi,BOAC
BHSEU,Bull Horn Holdings Corp.,BHSEU
BENE,Benessere Capital Acquisition C,BENE
BREZ,Breeze Holdings Acquisition Cor,BREZ
BTWNU,Bridgetown Holdings Limited,BTWNU
BTBD,"BT Brands, Inc.",BTBD
BYNOU,byNordic Acquisition Corporatio,BYNOU
BWAC,Better World Acquisition Corp.,BWAC
BCAB,"BioAtla, Inc.",BCAB
BCACU,Brookline Capital Acquisition C,BCACU
BAR,GraniteShares Gold Trust Shares,BAR
AVAN,Avanti Acquisition Corp.,AVAN
AVHI,Achari Ventures Holdings Corp. ,AVHI
ASLE,AerSale Corporation,ASLE
ATC,Atotech Limited,ATC
ARKO,ARKO Corp.,ARKO
ARBG,Aequi Acquisition Corp.,ARBG
ABNB,"Airbnb, Inc.",ABNB
ACACU,Acri Capital Acquisition Corpor,ACACU
AFBI,"Affinity Bancshares, Inc.",AFBI
AFRM,"Affirm Holdings, Inc.",AFRM
ADRA,Adara Acquisition Corp.,ADRA
ADOC,Edoc Acquisition Corp.,ADOC
AIRC,Apartment Income REIT Corp.,AIRC
AHI,Advanced Human Imaging Limited.,AHI
AKICU,Sports Ventures Acquisition Cor,AKICU
ALTUU,Altitude Acquisition Corp.,ALTUU
UNL,United States 12 Month Natural ,UNL
UPST,"Upstart Holdings, Inc.",UPST
UPC,Universe Pharmaceuticals Inc,UPC
UK,Ucommune International Ltd,UK
UDN,Invesco DB USD Index Bearish ET,UDN
UGRO,"urban-gro, Inc.",UGRO
UGA,United States Gasoline Fund LP,UGA
UWN,,UWN
USCI,United States Commodity Index F,USCI
USL,United States 12 Month Oil,USL
UUP,Invesco DB USD Index Bullish Fu,UUP
VYGG,Vy Global Growth,VYGG
VVOS,"Vivos Therapeutics, Inc.",VVOS
WEIX,Dynamic Shares Trust Dynamic Sh,WEIX
VIRI,"Virios Therapeutics, Inc.",VIRI
VMAR,Vision Marine Technologies Inc.,VMAR
VRPX,"Virpax Pharmaceuticals, Inc.",VRPX
VR,Global X Metaverse ETF,VR
TINV,Tiga Acquisition Corp.,TINV
TIRX,TIAN RUIXIANG Holdings Ltd,TIRX
TLS,Telos Corporation,TLS
TBLD,Thornburg Income Builder Opport,TBLD
TEKKU,Tekkorp Digital Acquisition Cor,TEKKU
TPGY,TPG Pace Beneficial Finance Cor,TPGY
TMKR,Tastemaker Acquisition Corp.,TMKR
TMPMU,Turmeric Acquisition Corp.,TMPMU
TVTX,"Travere Therapeutics, Inc.",TVTX
TVACU,Thayer Ventures Acquisition Cor,TVACU
WNW,Meiwu Technology Company Limite,WNW
XPOA,"DPCM Capital, Inc.",XPOA
YQ,17 Education & Technology Group,YQ
GOOGL,Alphabet Inc.,GOOGL
BRK-B,Berkshire Hathaway Inc. New,BRK-B
JPM-PC,J P Morgan Chase & Co Depositar,JPM-PC
JPM-PD,J P Morgan Chase & Co Depositar,JPM-PD
BML-PL,Bank of America Corporation Ban,BML-PL
BML-PG,Bank of America Corporation Ban,BML-PG
BAC-PE,Bank of America Corporation Dep,BAC-PE
BAC-PL,Bank of America Corporation Non,BAC-PL
BML-PH,Bank of America Corporation Ban,BML-PH
BML-PJ,Bank of America Corporation Ban,BML-PJ
BAC-PK,Bank of America Corporation Dep,BAC-PK
BAC-PB,Bank of America Corporation Dep,BAC-PB
FIYY,Barclays ETN  FI Enhanced Globa,FIYY
WFC-PL,Wells Fargo & Company Wells Far,WFC-PL
WFC-PY,Wells Fargo & Company Depositar,WFC-PY
WFC-PR,Wells Fargo & Company Dep Shs R,WFC-PR
WFC-PQ,Wells Fargo & Company Depositar,WFC-PQ
FFEU,Barclays ETN  FI Enhanced Europ,FFEU
TBB,AT&T Inc. 5.350% Global Notes d,TBB
C-PJ,Citigroup Inc. Dep Shs Repstg 1,C-PJ
CTA-PB,E.I. du Pont de Nemours and Com,CTA-PB
RY-PT,Royal Bank Of Canada 6.750% Fix,RY-PT
USB-PH,U.S. Bancorp Depositary Shares ,USB-PH
USB-PP,U.S. Bancorp Depositary Shares ,USB-PP
GS-PA,"Goldman Sachs Group, Inc. (The)",GS-PA
MS-PA,Morgan Stanley Dep Shs repstg 1,MS-PA
GS-PD,"Goldman Sachs Group, Inc. (The)",GS-PD
MS-PK,Morgan Stanley Depositary Share,MS-PK
MS-PI,Morgan Stanley Depository Share,MS-PI
MS-PE,Morgan Stanley DEPOSITARY SHARE,MS-PE
GS-PJ,Goldman Sachs Group Inc Deposit,GS-PJ
MS-PF,Morgan Stanley Dep Shs Rpstg 1/,MS-PF
GS-PK,"Goldman Sachs Group, Inc. (The)",GS-PK
DUK-PA,Duke Energy Corporation Deposit,DUK-PA
BDXA,"Becton, Dickinson and Company D",BDXA
CCZ,Comcast Holdings ZONES,CCZ
SPG-PJ,"Simon Property Group, Inc. Simo",SPG-PJ
PBR-A,Petroleo Brasileiro S.A.- Petro,PBR-A
SCHW-PD,The Charles Schwab Corporation ,SCHW-PD
AIG-PA,"American International Group, I",AIG-PA
MET-PA,"MetLife, Inc. Preferred Series ",MET-PA
MET-PE,"MetLife, Inc. Depositary shares",MET-PE
PSA-PK,Public Storage Depositary Share,PSA-PK
AMOV,"America Movil, S.A.B. de C.V.",AMOV
PSA-PH,Public Storage Depositary Share,PSA-PH
ENBA,Enbridge Inc 6.375% Fixed-to-Fl,ENBA
BBDO,Banco Bradesco Sa,BBDO
ALL-PG,Allstate Corporation (The) Depo,ALL-PG
ALL-PH,Allstate Corporation (The) Depo,ALL-PH
ALL-PB,Allstate Corporation (The) 5.10,ALL-PB
DLR-PK,"Digital Realty Trust, Inc. 5.85",DLR-PK
DLR-PJ,"Digital Realty Trust, Inc. 5.25",DLR-PJ
LBRDK,Liberty Broadband Corporation,LBRDK
SOJC,Southern Company (The) Series 2,SOJC
SOJB,Southern Company (The) Series 2,SOJB
Z,"Zillow Group, Inc.",Z
SOJA,Southern Company (The) Series 2,SOJA
DTY,DTE Energy Company 2016 Series ,DTY
STT-PG,State Street Corporation Deposi,STT-PG
STT-PD,State Street Corporation Deposi,STT-PD
AMTD,AMTD IDEA Group,AMTD
HIG-PG,Hartford Financial Services Gro,HIG-PG
FITBI,Fifth Third Bancorp - Depositar,FITBI
DUKH,Duke Energy Corporation 5.125% ,DUKH
FRC-PI,FIRST REPUBLIC BANK Depositary ,FRC-PI
FRC-PH,FIRST REPUBLIC BANK Depositary ,FRC-PH
BIO-B,"Bio-Rad Laboratories, Inc.",BIO-B
HEI-A,Heico Corporation,HEI-A
CFG-PD,"Citizens Financial Group, Inc. ",CFG-PD
FOX,Fox Corporation,FOX
LSXMB,Liberty Media Corporation - Ser,LSXMB
LSXMK,Liberty Media Corporation - Ser,LSXMK
DRUA,"Dominion Energy, Inc. 2016 Seri",DRUA
BPYPP,Brookfield Property Partners L.,BPYPP
ACGLO,Arch Capital Group Ltd. - Depos,ACGLO
ACGLP,Arch Capital Group Ltd. - Depos,ACGLP
MAA-PI,Mid-America Apartment Communiti,MAA-PI
VNO-PM,Vornado Realty Trust 5.25% Seri,VNO-PM
VNO-PL,Vornado Realty Trust Pfd Ser L ,VNO-PL
LBTYK,Liberty Global plc,LBTYK
LBTYB,Liberty Global plc,LBTYB
PNC-PP,"PNC Financial Services Group, I",PNC-PP
NLY-PF,Annaly Capital Management Inc 6,NLY-PF
NLY-PG,Annaly Capital Management Inc 6,NLY-PG
NI-PB,"NiSource, Inc Depositary Shares",NI-PB
FRT-PC,Federal Realty Investment Trust,FRT-PC
NWS,News Corporation,NWS
RZB,"Reinsurance Group of America, I",RZB
GS-PC,"Goldman Sachs Group, Inc. (The)",GS-PC
TAP-A,Molson Coors Beverage Company M,TAP-A
RZA,"Reinsurance Group of America, I",RZA
FWONK,Liberty Media Corporation - Ser,FWONK
FWONA,Liberty Media Corporation - Ser,FWONA
AMH-PH,American Homes 4 Rent Series H ,AMH-PH
EBR-B,Centrais Electricas Brasileiras,EBR-B
PBB,Prospect Capital Corporation 6.,PBB
AMH-PG,American Homes 4 Rent Series G ,AMH-PG
VOYA-PB,"Voya Financial, Inc. Depositary",VOYA-PB
ATH-PA,Athene Holding Ltd. Depositary ,ATH-PA
KIM-PM,Kimco Realty Corporation Class ,KIM-PM
RNR-PF,RenaissanceRe Holdings Ltd. Dep,RNR-PF
KIM-PL,Kimco Realty Corporation Class ,KIM-PL
AGNCM,AGNC Investment Corp. - Deposit,AGNCM
AGNCN,AGNC Investment Corp. - Deposit,AGNCN
PCG-PA,Pacific Gas & Electric Co. 6% P,PCG-PA
CMSA,CMS Energy Corporation 5.625% J,CMSA
OAK-PB,"Oaktree Capital Group, LLC 6.55",OAK-PB
UAA,"Under Armour, Inc.",UAA
PCG-PB,Pacific Gas & Electric Co. 5 1/,PCG-PB
PSB-PY,"PS Business Parks, Inc. 5.20% C",PSB-PY
PCG-PC,Pacific Gas & Electric Co. 5% 1,PCG-PC
PCG-PD,Pacific Gas & Electric Co. 5% 1,PCG-PD
PCG-PE,Pacific Gas & Electric Co. 5% 1,PCG-PE
PSB-PX,"PS Business Parks, Inc. Deposit",PSB-PX
PSB-PW,"PS Business Parks, Inc. Deposit",PSB-PW
PCG-PG,Pacific Gas & Electric Co. 4.80,PCG-PG
UNMA,Unum Group 6.250% Junior Subord,UNMA
ZBK,"Zions Bancorporation, N.A. 6.95",ZBK
PCG-PH,Pacific Gas & Electric Co. 4.50,PCG-PH
PCG-PI,Pacific Gas & Electric Co. 4.36,PCG-PI
CWEN,"Clearway Energy, Inc.",CWEN
BHFAL,"Brighthouse Financial, Inc. - J",BHFAL
SNV-PD,Synovus Financial Corp. Fixed-t,SNV-PD
DCP-PC,DCP Midstream LP 7.95% Series C,DCP-PC
AXS-PE,Axis Capital Holdings Limited D,AXS-PE
DTW,DTE Energy Company 2017 Series ,DTW
NYCB-PA,"New York Community Bancorp, Inc",NYCB-PA
SR-PA,"Spire Inc. Depositary Shares, e",SR-PA
DTJ,DTE Energy Company 2016 Series ,DTJ
BHFAP,"Brighthouse Financial, Inc. - D",BHFAP
REXR-PB,"Rexford Industrial Realty, Inc.",REXR-PB
EQC-PD,Equity,EQC-PD
AL-PA,Air Lease Corporation 6.150% Fi,AL-PA
SF-PB,Stifel Financial Corporation De,SF-PB
WTFCM,Wintrust Financial Corporation ,WTFCM
PBI-PB,Pitney Bowes Inc 6.70% Notes Du,PBI-PB
ESGRO,Enstar Group Limited - Deposito,ESGRO
QRTEB,Liberty Interactive Corporation,QRTEB
ASB-PE,Associated Banc-Corp Depositary,ASB-PE
CIG-C,Comp En De Mn Cemig,CIG-C
PEB-PE,Pebblebrook Hotel Trust 6.375% ,PEB-PE
PEB-PF,Pebblebrook Hotel Trust 6.3% Se,PEB-PF
WRB-PE,W.R. Berkley Corporation 5.70% ,WRB-PE
TWO-PC,Two Harbors Investments Corp 7.,TWO-PC
LMHA,"Legg Mason, Inc. 6.375% Junior ",LMHA
TWO-PA,Two Harbors Investments Corp 8.,TWO-PA
TWO-PB,Two Harbors Investments Corp 7.,TWO-PB
EE,"Excelerate Energy, Inc.",EE
LILAK,Liberty Latin America Ltd.,LILAK
NSA-PA,National Storage Affiliates Tru,NSA-PA
TRTN-PA,Triton International Limited 8.,TRTN-PA
LXP-PC,LXP Industrial Trust 6.5% Serie,LXP-PC
MOG-B,Moog Inc.,MOG-B
LMHB,"Legg Mason, Inc. 5.45% Junior S",LMHB
FISK,"Empire State Realty OP, L.P. Se",FISK
OGCP,"Empire State Realty OP, L.P. Se",OGCP
GEF-B,"Greif, Inc. Corporation",GEF-B
SITC-PA,SITE Centers Corp. 6.375%,SITC-PA
POL,Polished Inc.,POL
UZB,United States Cellular Corporat,UZB
CENTA,Central Garden & Pet Company,CENTA
AKO-B,Embotelladora Andina S.A.,AKO-B
RUSHB,"Rush Enterprises, Inc.",RUSHB
LGF-B,Lions Gate Entertainment Corpor,LGF-B
GDV,Gabelli Dividend & Income Trust,GDV
